access,associated_land,building_type,bu_number,summary,cat_chk,ceiling,chipped_stone,current_use,date,description,easting,eaves,elevation,entered_by,entered_date,exterior_plaster,floors,foundation,ground_stone,habitable,height,interior_plaster,intensive_survey_zone,levels,number_of_levels,length,locality,location,alterations,northing,occupied,openings,oral_information,owner,ownership,past_use,period_1100,period_1601,period_1701,period_1801,period_1851,period_1901,period_1951,plot_cadastral,plot_village,posi_chk,posi_number,pottery,recorded_by,recorded_date,roofs,seanal,sheet_map_1_5000,sheet_map_cadastral,sheet_plan_village,sia_number,sketch_chk,slag,source,special_features,stability,structure_name,structure_type,tile,title_deed_number,vegetation,village,walls,width
"Lower dirt track to mill house, formerly known as 'Kamilostrata', which veers into hairpin bend further south and leads on a second higher track up to the level of the leat.","Karyiotis river - west bank, cultivated fields",Water mill,BU0099,"Water mill, Evrykhou. Irregular coursed river boulders  with basalt and tile chinking. 500m from BU0070;possibly Venetian date as construction technique different from other mills in area.",0,,,abandoned,Venetian?,"Located 500 m from BU0070 (Mylos tis Panayias-Lachistos) NNW. Varvara mill possibly belonging to Ayia Varvara Church. Beside weir. Mill house, penstock and leat. Irregular coursed river boulders with basalt 1/3 and  tile 2/3 chinking. Totally different building techniques to those witnessed in other mills of the area. Building type as in Fikardou village. Sketch in fieldbook.The millhouse is composed of a dichoro built in river boulders in irregular courses with tile and basalt chinking. Some limestone chinking also present. The interior contains a wooden column supporting a wooden beam which divides the ceiling into two parts, to enable the use of shorter roof beams spanning the room and supported into the walls and onto the midway beam. The lower tier of the penstock is separated by the mill house for about 70 cm. The penstock is four-tiered at the face and supported on three-tiered fan-shaped buttresses north and south of the penstock. A further buttress supports the penstock on the south-west side. The penstock is a square hopper-type with sloping plastered walls on either side. The orientation is 214 degrees. The length of the leat, constructed in irregular courses of river boulders, finished with a capping of river boulders, is 12 m. On the upper level of the leat there apears to have been a building unit anexed to the leat on its southern side. Of this only the SE corner survives, in similar building technique.",489747.00,,364,SEZ,31/7/2002 00:00:00,Addition of later plaster face,,3-tiered buttress plinths in irregular river boulders and chinking,,No,5.33,penstock: smooth plaster,Karkotis,Multiple,,17.00,Varvara,Next to 'Deimma tou Roudkia' on west bank of Karkotis river,,3878342.00,No,,"\'Kamilostrata' term for road provided by Mr. Stillis, millowner of Evrichou.",,Unknown,corn grinding mill,No,Yes,No,No,No,No,No,,,0,,,SEZ,16/7/2002 00:00:00,,0,,,,,1,,GPS,"Ayia Varvara church in locality, NW of mill.",IV,Mylos tis Varvaras,watermill,Abundant,,"Fig, Eucalyptus clump, brambles at mill outflow",Evrykhou,irregular river boulders with clay and basalt chinking,2.61
pathway off dirt track  on west river bank,"Plots no. 661, 545",Weir,BU0100,"Weir, Phlasou. Earthen channel leading in northerly direction.",0,,,abandoned,,"River bed overgrown with reeds, possesses one earth channel leading water of at an angle to the main river bed, and off to the North-east. A separate channel leading water off to the North-west appears on the cadastral about 50 m. downstream, just south of the tarred 'touristikos' road",489465.00,,271,SEZ,30/7/2002 00:00:00,,,,,,,,Karkotis,,,,Kounergatis,Along Karkotis river in Phlasou territory,,3880797.00,,,"Mr. Petros Evthimiades, Linou mayor. The lands watered by the Kounwergatis channel are being watered by the Karidi weir since the former's abandonment.",,,Channel for water diversion to Katydata (?),No,Yes,No,No,No,No,No,,,0,,,SEZ,16/7/2002 00:00:00,,0,,,,,0,,GPS,,,Deimma Kounergati,Weir,,,"Eucalyptus, bamboo reeds",Phlasou,,
"Along dirt track, the same 'kamilostrata' as leading to Koumis mill",,Weir,BU0101,"Weir, Evrykhou. Channel diverting water from river to the east and west. Possibly pre-Ottoman.",0,,,Diversion of water from river to east and west of river,Pre-Ottoman ?,"Located on Evrikhou soil but leads water into Phlasou. The river narrows and flows between a steep rocky embankment on the east and a lower rock cut (man made) embankment on the west. At its point of entry the weir is the narrowest and it fans out to a trapezoid shape to its northernmost edge where the water flows out from two canals (koftouses) at the corners while the river bed continues down the center. As the flow of water enters the weir, (deimma) 3 trapezoid shaped tiers have been formed. From the first and southernmost tier a canal(koftousa) about 1m. wide leads off at an angle to the west, off the main river bed. This is known as deimma Aouroulaitis.  Where this aligns to the second tier, an opening has been formed to allow water to return to the river bed (via a low trapezoid cement embankment) when the Aourouliatis flow is cut off by a 'koftousa'. The second tier has a canal (koftousa)  leading off to the opposite bank and this is the Kousouliotis weir. The third and northernmost tier down the center of the river allows the flow of water in the river bed proper.",490212.00,,365,SEZ,30/7/2002 00:00:00,,,,,,,,,,,,,Just east of Koumis mill along Karkotis river,Rock channels carved by water flow into bedrock. Some channels have been cemented. Older bedrock cut steps in igneous black basalt located near plaque and from millhouse entry down to river.,3877552.00,,,"Mr. Petros Evthimiades, Linou mayor",,,same,Yes,No,No,No,No,No,No,,,0,,,SEZ,16/7/2002 00:00:00,,0,,,,,1,,GPS,Cement plaque on west bank with inscription 'WSID 1951' (water supply and irrigation Department),,Deimma Kousoulioti,Weir,,,"Eucalyptus, river  bushes (pourple flowers, anti-mosquito shrub - ask Neil)",Evrykhou,,
,,Water mill,BU0102,"Wheel well and water tank, Vyzakia.",0,,,,,Wheel well and water tank,,,,CAS,16/7/2002 00:00:00,,,,,,,,,,,,,Vyzakia,,,,,,,,,No,No,No,No,No,No,No,,,0,,,SEZ,7/7/2002 00:00:00,,0,,,,,0,,,,,,,,,,Vyzakia,,
"on road, road goes through the ruins","Orchards, disused fields",Church,BU0103,"Church, Ayios Epiphanios. Ruined church of rubble masonry. Pottery and ground stone walls faced with plaster and pottery fragments.",0,n/a,Unclear,Ruin,,"Ruined, demolished church. Plaster faces with impressed pottery fragments. Identified on maps as ruined Byzantine Church. Pottery and ground stone in walls, road has been driven through the ruin.Alleged to be the site of the houses of 'The King of Ayios Epiphanios' who lost his water rights to the 'Queen of Linou' in local folklore. See report by SEZ on water myths. Also possibly POSI from TFSP 2001.",489113.00,n/a,302,TJI,22/7/2002 00:00:00,Plaster as above survives,n/a,Stone,Some,No,,Plaster with pottery survives,Karkotis,Single,,,Paleokklishia,Close to Ayios Epiphanios- road access.,,3880951.00,No,n/a,"Mr. Petros Evthimiades, Linou mayor  on the folklore.",,Unknown,Church,No,Yes,No,No,No,No,No,,,1,TP002,Abundant,TJI,22/7/2002 00:00:00,n/a,0,,,,,0,Some,GPS,,II,Ayios Epiphanios,,Abundant,,"Batha, orchards around",Ayios Epiphanios,Rubble masonry,
dirt track,,Water mill,BU0074,"Water mill, Korakou. Ruined penstock and millhouse. Penstock built of basalt with oildrums extending shaft; millhouse is mudbrick makrinari-style, with collapsed roof.Millrace overgrown and not visible. Fell into disuse in 1970.",0,,,abandoned,,"On  outskirts of Korakou village and away from other dwellings. Ruins of house separate from millhouse, penstock, leat, millhouse and outflow. One of the smaller mill types, situated SE of Korakou village, on the east bank on Karyiotis river. Abandoned 1970. The water channel is overgrown and not visible. The penstock is only half-constructed in stone, situated west of the mill house of which the roof has collapsed. The lower tier or base of the penstock is built with a slope, in irregular coursed basalt and lime. On top there is a sloping cylindrical drum of smooth concrete, topped with two rusted oil drums placed on top of the other to elongate the vertical shaft of the penstock downflow.  Mr Styllis (BU 0049) said that his father built this mill (the miller's wife was his aunt) and that the owners had run out of money, so that the penstock was finished in a cheaper way, but it still worked. Of the mill house, a makrinari built in mudbrick and irregular courses of basalt, gypsum plastered inside, only the walls and the north double door remain. The lower sill of the window over the outflow is visible. Inside on the floor among broken roof tiles is the lower millstone with a circular metal brace, while a  metal brace of the upper millstone is leaning against the south wall. The outflow has rounded arch dressed in limestone, ca. 3.5 m from river's edge which has well-aligned man-made rock hewn bank from bottom of the outflow. Height of arch ca. 1.4 m, up to windowsill 2.7 m. Height of doorway 2.05 m, whole height ca. 3.05m.The dwelling of the owner is higher up and adjacent to the millhouse, further west on the hill slope. It is three bayed, with a central iliakos closed towards the street with a double door, and facing the river with an open loggia. One of the owners of the property was district commissioner of Nicosia, now retired (called Zografos).Detailed sketch on file by SEZ.",490202.00,,391,SEZ,29/7/2001 00:00:00,,,,,,,,,,,,,"On west bank of Karkotis river, beside Kousouliotis weir",,3877523.00,,,"Mr. Styllis, Evrichou miller:; 'Athropos en o topos, tchai o topos yerimos' Man is the place and the place is desolate (without the presence of man, the meaning of the place is nought). Owner's name was provided by the miller of Evrykhou, Mr. Styllis, in 2001. The mill is also known as Mylos tou Zografou.",Angeliki Christodoulou and children.,Greek Cypriot,wheatgrinding,No,No,No,No,No,No,No,,,0,,,SEZ,26/7/2001 00:00:00,,0,,,,,1,,GPS,Lower mill stone in situ.,,Mylos tou Koumi (mill  of Christodoulos Koumis).,water mill,,,"Eucalyptus, bamboo cane,Prickly pear, pomegranate, Florentine Iris",Korakou,,
,,Water mill,BU0075,"Water mill, Phlasou. Basalt and lime construction, with triple-arched millrace. Millhouse remains are irregular courses of river boulders and chinking, topped with courses of adobe mudbrick.",1,,,abandoned,,"Water channel, penstock and mill situated just west of Krommidos mill, on the east banks of the Karkotis river, and on the west edge of Kato Phlasou. Water race begins at zero level beside road and continues in a straight line for about 18m. The arch springers sit on bedrock which is crumbling, possibly becuse of exposure to air. On the south side there abuts an earth water channel about 2m wide, against a southern retaining wall of river boulders, about 1.5m high, in a very good drystone construction. The water channel is a slim construction with a cemented interior of the waterflow, leading towards two tiered steps about 50cm wide each, just before the penstock. The water downflow of the penstock is round, about 55 cm with a metal grille, and set into two rectangular stepped frames. The actual penstock top is rectangular, with a balustrade about 50cm high.  The penstock walls are four tiered, with a pronounced slope facing west and the penstock face, and towards the mill house. The mill house has collapsed and is overgrown with brambles, but parts visible reveal it to have been built about 14 courses of irregular river boulders of basalt, with basalt chinking, and topped with 6 rows of adobe bricks, upon which the wooden beams of the roof rested. Poem by Mr. Styllis in Selides article (See report on summary of Stylianides mill).",489717.00,none,320,SEZ,29/7/2001 00:00:00,,,,,No,,,Karkotis,Single,,18.00,,Adjacent to ford on road to Agroladhou,,3879852.00,No,,"Mr. Styllis, Evrykhou miller: Shaban Bey mill was the model for the penstock of his mill in 1926. Shaban Bey mill would work all right when it had water.",,,flour mill,No,No,No,Yes,No,No,No,,293.00,0,,,SEZ,27/7/2001 00:00:00,,0,,,Kato Phlasou,TS06,0,,GPS,"three arches support water channel, easternmost two are pointed, arch just next to penstock is round",II,Shaban Bey mill,basalt and lime,,,,Phlasou,,
tarred ring road of Phlasou,abandoned farmland,Water mill,BU0076,"Water mill, Phlasou. Restored in 2000. Construction is irregular basalt with limestone quoins in penstock and millhouse. Top layers of millhouse rebuilt with mudbrick. Crude arch in millrace wall, which is blackened by fire. Date of 1690 on penstock.",1,n/a,,disused,,"On east banks of Karyiotis, NW of Shaban Bey mill. Water race leads water from canal beside road into curved water leat which goes over a pointed arch just before the canal enters the penstock. A stone pathway crosses under the arch.  North face has traces of fire. Penstock is two tiered and vertical, with dressed ashlar quoins on all four sides (it is in a bad state and leaks water). Mill house abuts penstock and appears to have had adobe courses to raise roof, which means that in older times it may have had a flat earth roof, then adobe was added to the north and south  side to create a slope for the roof, which was subsequently redone with stone.  Limestone ashlar quoins on SE corner of mill house (and penstock?). Poukatostegi, vaulted chamber under mill house floor ends in pointed-arched outflow with dressed limestone quoins and into outflow channel taking water into the Karkotis river. Mill stones in mill house, together with 'statis'.",489556.00,none,305,SEZ,29/7/2001 00:00:00,yes,n/a,irregular basalt boulders and chinking,,no,,n/a,Karkotis,,,,Molos,"Molos locality, situated on east bank of Karkotis river.",Renovated 2000-2001.,3880093.00,no,,"Mrs Evroulla Hadjidemitriou of Phlasou (ex mayor's wife): Molos had one of three alonia belonging to the other two related mills (Krommidos and Shaban Bey). At the 'honi' or 'cone' at Molos mill, water for Linou and Katydata is separated. One other favourite spot was 'o Lantos', favoured by swimmers.",,,milling grain,No,Yes,Yes,No,No,No,No,,258.00,0,,,SEZ,28/7/2001 00:00:00,On restored millhouse,0,,,Kato Phlasou,,0,,GPS,limestone plaque with inscription on north wall of penstock. Date on plaque appears to be 1690. Limestone plaque on fountain with relief letters chiseled off.,IV,Mylos ou Molou (Molos Mill),water mill,Some,,Clump of eucalyptus by river,Phlasou,water rounded basalt and limestone quoins,
"Before tree in middle of road, turn left. Turn left towards school - dirt road on left.",Chicken wire fence compound,Church,BU0077,"Church, Galata. Stone structure with timber beams supporting timber and tile roof, and timber eaves. Main door is carved wood. Metal bell tower. Dated to 1502.",0,Timber beams,None,Church,1502,"Indoor - main door opens into a space. In front is the church itself, with a carved door. Pews around the walls. Curved arch on either side. White-washed walls. Icons of St. Peter and St. Paul on either wall. Semi-arch on either side until icon screen (intricately carved and gilded). Paintings of Virgin Mary and Christ on either side of inner door. There are beams on either side of the inner door - is the arch pointed or curved? Outdoor: stone platform. On N and S side, timber roof is quite low - gives appearance of being a small church. Semi-circular apse with a semi-dome; timber beam across top of apse to support roof. Above main entrance is an equilateral triangular window of glass and wooden panes. Metal bell tower with a metal roof.",490542.00,Timber,,EAS,30/7/2001 00:00:00,No,Stone flagstones,n/a,None,Yes,8.00,Yes,,Single,,18.00,,To SW of Chapel of Panagia Theotokou,"From wall of apse, appears that outer church wall added later. Outer doors are new. Roof renovated - 1956.",,Yes,15,"Church custodian: Andreas Alexandrou (02-922393). Church used to be part of a monastery. In the 1940's, the land was leased to the British as a ""fytorio"". Worked by animals - buildings eventually destroyed. In his opinion, the inner church and outer walls were built at the same time as the inner timber roof is continuous.Also, all the surrounding land (fields, orchards) belongs to the Metropolitan See of Morphou.",,Greek Cypriot,Church,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,0,,Some,EAS,25/7/2001 00:00:00,"Timber, tile",0,,,,,1,None,"1:50,000",Inner church has only 2 paintings on wallsPainting above inner door of Virgin and Child in benediction,,Panagia tis Podithou,Stone,Abundant,,"Olives, wild oats, ploughed fields, orchards",Galata,"Stone, tile, concrete",11.50
"Before tree in middle of road, turn right. Turn left towards school - dirt road on left",Fields and orchards owned by Metropolitan See of Morphou,Church,BU0078,"Church, Galata. Stone structure with timber beams supporting renovated roof with timber eaves.Inner walls plaster and covered with paintings. Dated to 1514.",0,Timber beams,None,Chapel,1514,"Indoor: Undergoing renovation by Department of Antiquities. Inner walls covered with paintings on plaster. Semicircular apse with Virgin Mary on inner wall, arms outstretched. Painting above N door shows donors: Polos Zacharias and Magdalen with their daughters. Magdalen depicted in Catholic dress with a rosary in her hands. On N wall is a depiction of St. George (scratched Star of David?). On either side of apse, the walls have strange designs that look like the Star of David in black paint. Also, some of the stone flagstones have incised wavy lines and small regularly-spaced holes.Outdoor: semicircle niche above main door, with a colourful depiction of the Virgin with Child. The outer border of the semicircle has an inscription in the Byzantine script. Stone platform around the chapel. Semicircular apse with a semi-dome. Outer wall on South side slants inwards.",490445.00,Timber,,EAS,30/7/2001 00:00:00,No,Stone flagstones,Stone,None,Yes,6.00,Yes,,Single,,10.50,,Bottom of valley - to NE of Panagia tis Podithou,Roof renovated - 1986. Walls covered with concrete,,Yes,5,,,Greek Cypriot,Chapel,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,0,,Some,EAS,25/7/2001 00:00:00,"Timber, tile",0,,,,,1,None,"1:50,000",,,Panagia Theotokou/ Archangelos Michail,Stone,Abundant,,"Olives, cyppresses, ploughed fields, orchards",Galata,Stone,5.00
Main road into Galata from Tembria - chapel on the left.,"Building enclosed within a compound, surrounded by a redbrick wall",Church,BU0079,"Church, Galata.Stone structure with concrete foundations, timber beams supporting timber and tile roof,and timber eaves. Inside walls painted with iconic images. Main door carved wood.",0,Timber beams,None,chapel,,"Indoor: North wall has a painting of 3 saints - SS Andronicos, Bechianos, (third name not visible). Carved icon screen, with a carved beam above. Outdoor: Timber support beams encircling the building in the centre. Rectangular plan - apse covered by timber roof. Metal bell tower with metal roof. Both doors are low - one must bend down to enter. Carved door frames.",,Timber,,EAS,30/7/2001 00:00:00,Yes,flagstones of concrete(?),Concrete,None,Yes,6.00,Whitewashed,,Single,,9.50,,"On the outskirts of the village, coming from the North, on ground level.",Roof renovated,,Yes,6,,,Greek Cypriot,Chapel,No,No,No,No,No,No,No,,,0,,Some,EAS,25/7/2001 00:00:00,"Timber, tile",0,,,,,1,None,,Painting on N wall of 3 saintsDonation box to right of main doorsemicircular niche above main door,,Agios Nicolaos,Stone,Abundant,,"Cypress, oleander, sycamore (platonos)",Galata,"Stone, tile, mud with chaff",5.00
,Building enclosed within a compound,Church,BU0080,"Church, Phlasou. Rectangular plan, sandstone walls. Belltower dates to 1930.Plaster ceiling and tile roof. Four pillars support four pointed arches.",1,Plaster,None,Church,1900,"Rectangular plan; apse is half of a hexagon. On the N and S sides there are four columns that support pointed arches. There are four corner columns that support arches, two on either side of the apse. The windows of the church have carved frames that form pointed arches. The N and S doors have a large outer, middle and inner frame (Gothic), forming pointed arches. While the walls appear to be stone, the columns seem to be made of a chalky stone. The main door has a single frame with a pointed arch. On the W wall there are three curved arches. Above these is the triangular W side of the roof surmounted by a stone cross. Small concrete-paved platform around church. Compound has cracked concrete floor. On roof, individual tiled triangular roofs, 5 on each length and 3 above each wall of the apse. The date 1906 is in wrought iron in the fanlight above the southern door. The belltower has an inscription which indicates that its construction dates from 1930. The text reads: 'Expenses of the respectable donors of the village of Efrosinis and Sofokleous during the time of the Bishop of Kyreneia Mr. Makarios. Constructed in 1930 by Phil. Loizoy, architect of Galata.' Local belief is that there has been a church on this site since the 12th century.",489891.00,,316,EAS,30/7/2001 00:00:00,,,n/a,None,Yes,12.00,,Karkotis,Single,,30.00,,Adjacent to the schoolhouse,Addition of bell tower in 1930.,3880316.00,Yes,,Pater Michail: Agios Demetrianos was from Kithrea. The stone of the church is mined at the base of Skouriotissa mine - probably the Phoukasa quarry.,,Greek Cypriot,Church,No,No,No,No,No,Yes,No,,499.00,0,,None,EAS,26/7/2001 00:00:00,Tile,0,,XXVIII-37,Kato Phlasou,TS04,1,None,GPS,"Above each door is a tall, rectangular niche. On right of main door is an icon niche, more than 1m high.",,Agios Demetrianos,,Abundant,,"Firs, palm trees, eucalypts",Phlasou,Sandstone,11.00
Take road into village -cross bridge,Compound,Church,BU0081,"Church, Kalopanagiotis. Stone and tile walls supported by curved buttresses. Inside, stone slab floor, vaulted ceiling with arches and columns, and paintings on walls.",0,Plaster,None,Church,,"Outdoor: Walls made of stone and tile. On W side there are two curved buttresses, one on either side of the door. There is a stone platform and a stone compound. The S side opens into the monastery.  Indoor: weathered stone slabs on the floors. The ceiling is vaulted with curved arches and columns - there are many wall paintings in decent condition (due to recent restoration). NNW of church roof has timber beams. Central apse has very elaborate iconostasis. On either side of central apse, there is a pointed arch that separates it from the other 2 ""churches"". The iconostasis as one enters the South door is older  and has the Lusignan lion painted on it.",484495.00,Timber,673,EAS,30/7/2001 00:00:00,No,Stone,Stone,None,Yes,,Yes,,Single,,16.00,,Village is on hill terraces - monastery/church is on other side of hill,n/a,3872216.00,Yes,,"Georgios Christodoulou: Used to be three separate churches. The section furtherst South was the Latin chapel, and the other two were Orthodox.",,Greek Cypriot,Church,No,No,No,No,No,No,No,,,0,,Unclear,EAS,28/7/2001 00:00:00,"Timber, tile",0,,,,,1,None,GPS,,,Agios Ioannis Lampadistis,Stone,Abundant,,,Kalopanagiotis,"Stone, tile",20.00
,"Enclosed within a compound - concrete wall, whitewashed. Adjoins Metropoloitan See of Morphou",Church,BU0082,"Church, Evrykhou. Stone structure, possibly limestone. Belltower built with sandstone blocks. Tile roof and tile eaves.",0,n/a,None,Church,,"Corners of walls have limestone slabs. Main entrance has limestone-slab icon niche on left (1m high +). Windows have rectangular limestone frames. Floodlights and speakers. Door on S side (on top in metalwork is date ""1886""). Bell-tower - to left of apse when facing West. Bell tower has sandstone blocks - curved arches but with inlaid frames (Gothic). S side of bell tower has inscription and Byzantine double-headed eagle with a crown and the Greek cross in its centre.",490917.00,Tile,,EAS,30/7/2001 00:00:00,No,n/a,n/a,None,Yes,,n/a,,Single,,26.00,,"On an elevation , N of village",n/a,3877473.00,Yes,27,,,Greek Cypriot,Church,No,No,Yes,Yes,Yes,Yes,Yes,,,0,,None,EAS,29/7/2001 00:00:00,Tile,0,,,,,1,None,"1:50,000",,,Agios Kyriakos,Stone(?),Abundant,,Olives,Evrykhou,Stone(?),
Take main road to Linou from Phlasou and turn left on small road - church is on right.,Enclosed within a compound,Church,BU0083,"Church, Linou. Constructed of modern slabs, limestone slabs inside supported by buttresses. Arches. Inscription over door dates to 1905. Bell tower of sandstone blocks. Roof of curved tiles.",0,n/a,None,Church,,"Modern concrete flagstones in compound. Large icon niche to right of main door (1m+). Main door has inner and outer frame (Gothic) with curved arch. On each length, there are six ""buttresses"" that support pointed arches. Doors on W and N side- wooden and painted red. Door on S side - modern aluminium with gold-coloured panels with a cross on each. Metalwork above S door has date of 1905. Walls have modern slabs but ""buttresses"" have limestone slabs. Bell tower to left of apse when facing West - sandstone blocks (carved design similar to that of Panagia Odigitria in Galata).  Apse is half of a hexagon. Above each arch on N and s sides is a tiled triangle with a window.",490014.00,Curved tiles,280,EAS,30/7/2001 00:00:00,No,n/a,n/a,None,Yes,,n/a,Karkotis,Single,,25.00,,"West of village, near fields and orchards.",n/a,3881078.00,Yes,,,,Greek Cypriot,Church,No,No,No,No,No,Yes,Yes,,,0,,None,EAS,29/7/2001 00:00:00,Curved tiles,0,,,,,1,None,GPS,Niche above door on S side,,Agia Marina,,Abundant,,"Olives, palms, lemons",Linou,modern slabs,8.00
,Enclosed within a compound,Church,BU0084,"Church, Phlasou. Stone structure with some limestone blocks in walls inside. Roof is curved tile.",1,n/a,None,Church,1722,"Sandstone blocks on the wall corners and on the frames around the doors. The frames form curved arches. Similarly to Agios Mamas in Korakou, there are pottery sherds within the compound: porcelain, Kornos ware, sgraffito. Concrete base. Windows on S and E walls have red-brick frames (the plaster around these is whiter and appears more recent). S wall of compound facing road has a small buttress. Dated to 1722(according to Megali Kipriaki Encyclopaedia s.v. Plasou)",489937.00,Curved tiles,,EAS,30/7/2001 00:00:00,Yes,n/a,n/a,None,Yes,7.00,n/a,Karkotis,Single,,17.00,Koutroullis tou Ayiou Yeoryiou,Adjacent to cemetery on a small elevation (Village Plan: Kato Phlasou No. II),n/a,3880186.00,Yes,7,,,Greek Cypriot,Church,No,No,Yes,Yes,Yes,Yes,Yes,,391.00,0,,Some,EAS,29/7/2001 00:00:00,Curved tiles,0,28-XX,XXVIII-36,,TS04,1,None,GPS,,,Ayios Yeoryios,Stone,Abundant,,,Phlasou,Stone,6.00
Take main road to Korakou from Tembria - church is in the right,,Church,BU0085,"Church, Korakou. Stone structure with timber beam ceiling, timber eaves and timber and tile roof. Sandstone blocks with carved colums, curved arches and carved animals on walls. Two buttresses supporting walls. Inscription in Greek/Byzantine above door.",0,n/a,None,Church,,"Foundation not visible. Stone platform added on South and West sides (4/7/1993). Concrete platform level with road. Sandstone blocks with carved columns, curved arches and carved animals (?). Two buttresses, one on North wall and one on South wall. Frame around main door. Inscription above main door (in Byzantine script - possible date is ""Alpha Omega Omicron Ni""). Semi-circular apse with a half-dome - timber roof erected over it. On either side of apse, walls appear split and may have been added on at a later date. At base of apse is a long slab of yellow sandstone.",489642.00,Timber,,EAS,28/7/2001 00:00:00,Yes,n/a,n/a,None,Yes,8.00,n/a,,Single,,14.50,Panayia Eleousa,At edge of village,n/a,3877708.00,Yes,8,,,Greek Cypriot,Church,No,No,No,No,No,No,No,,,0,,Some,EAS,22/7/2001 00:00:00,"Timber, tile",0,,XXVIII-52,,,1,None,"1:50,000",North wall: stone springStone icon niche: right of main doorCarved sandstone belltowerRoof not aligned with main door,,Panagia Eleousa,Stone,Abundant,,,Korakou,"Stone, tile",11.00
Take main road through Korakou from Tembria - chapel is on right.,Semi-open compound,Church,BU0086,"Church, Korakou. Stone structure with timber beams supporting  ceiling, and timber and tile roof. Inside, white plastered walls and carved beams. Timber belltower.",0,Timber beams,None,Chapel,,"Indoor: white, plastered walls (cracked). Carved beams, doors and icon screen. Through S door, there are marble flagstones; through W door, floor level lower: stone flagstones covered by marble. Pews at walls. Inner height: 7m.Outdoor: Chapel built on bedrock. Support beams encircling the chapel above the doors. In places where the bedrock is lower, there is a platform out of stone, tile, pottery. Stones leading to steps were of stone: have been covered by concrete and roughly shaped. Bell tower of timber at centre of apse wall. Main door has two sculpted corbels at either side.",489632.00,Timber,,EAS,28/7/2001 00:00:00,Yes,Marble + stone flagstones,"Stone, pottery, tile",None,Yes,7.50,Yes,,Single,,15.00,,On a promentary - edge of a ridge,1996 - timber roof renovated,3877568.00,Yes,6,,,Greek Cypriot,Chapel,No,No,No,Yes,Yes,Yes,Yes,,,0,,Some,EAS,22/7/2001 00:00:00,"Timber, tile",0,,XXVIII-52,,,1,None,"1:50,000",Icon of Christ crowned and enthronedSgraffito found within compound,,Agios Mamas,Stone,Abundant,,dry weeds,Korakou,"Stone, pottery, tile",6.00
"Main road to Panagia Eleousa square - turn left, take dirt road and chapel is on right",Stone wall level with ground,Church,BU0087,"Church, Korakou. Stone structure of rectangular plan, with timber and tile roof and timber eaves. Inside, some plaster on walls supported by wooden beams. Rusty belltower.",0,n/a,None,Chapel,,"Rectangular plan. Apse similar to that of Timiou Stavrou at Tembria - flat wall, exposed space between roof and apse. Beams in midsection of walls for support, some with concrete. 2 windows are rectangular slits. Walls have been plastered and in some places whitewashed but mostly cracked and peeling. Doors are fairly level with the walls - wooden frames around them with undercoat. To right of main door is a large mill stone, possibly made of limestone (?). Also, at lower section of main door, there is a protruding stone on either side. Rusty bell tower supported by concrete.",489387.00,Timber,,EAS,28/7/2001 00:00:00,Yes,n/a,n/a,None,Yes,5.00,n/a,Karkotis,Single,,12.00,,To the North of Korakou - on elevated hill to the East,n/a,3878721.00,Yes,5,,,Greek Cypriot,Chapel,No,No,No,No,No,No,No,,,0,TP253,Some,EAS,23/7/2001 00:00:00,"Timber, tile",0,,XXVIII-52,,,1,None,"1:50,000",Right of main door - mill stone. Cartridges around chapel,,Ayia Varvara,Stone,Abundant,,Olive trees,Korakou,"Stone, pottery, tile",5.00
,Stone wall level with ground,Church,BU0088,"Church, Phlasou. Rectangular limstone structure, with timber and plywood ceilings, timber and tile roof and timber eaves. Pottery and tile inclusions in walls, and some sandstone blocks. Roof extends to form timber roof porch. Dated 1842.",0,n/a,None,Chapel,1842,"Rectangular plan. Walls of stone, with pottery and tile inclusions. Interspersed also some sandstone slabs. Each corner of chapel has chalky slabs. Apse is exposed at the top and covered by timber roof. Apse has concrete semi-dome, with spaced out tiles on the diameter. May have been window above semi-dome. At base of wall facing North are limestone slabs - may be foundation (?). Roof extends beyond outer doors to form porch, 2 m outwards from chapel. Porch is tiled with timber support beams. At the four corners, curved tiles are used (others are square). Excluding the four corner columns, there are 5 from West to East on either side along the length and 2 in the front. No porch above the apse. (TP139)",489278.00,Timber,,EAS,28/7/2001 00:00:00,No,n/a,Limestone slabs,None,Yes,,n/a,Karkotis,Single,,17.00,Ayios Yeoryios,On a prominent hill to the north of Korakou and west of Phlasou,"Extensive renovation. Half of roof facing West has been retiled. Modern gypsum slabs around chapel on W, S and N sides.Surrounding this is a stone platform on which there are red-brick columns for the porch. Doors replaced.",3879357.00,Yes,5,,,Greek Cypriot,Chapel,No,No,No,Yes,Yes,Yes,Yes,,,1,TP139,Some,EAS,23/7/2001 00:00:00,"Timber, tile",0,,XXVIII-52,,,1,None,"1:50,000",Right of north door: semi-circular shelf partly broken with opening into church. Timber porch supported by brick columns. North wall: long piece of pottery with red wavy line under support beam. North corner of apse wall: slab has an incut square.,,Agios Georgios,Stone,Abundant,,"Cypresses, gum trees, pine trees",Korakou,"Stone, tile, pottery",6.00
